(0, 44), (6, 6, 6, 6)
(1, 4f), (6, 6, 6, 6)
(1, 50), (6, 6, 6, 6)
(1, 51), (6, 6, 6, 6)
(1, 52), (6, 6, 6, 6)
(1, 53), (6, 6, 6, 6)
(2, 0), (6, 3, 3, 4)
(2, 1), (6, 6, 3, 6)
(2, 2), (6, 6, 3, 6)
(2, 3), (6, 6, 3, 6)
(2, 4), (6, 6, 3, 6)
(2, 5), (6, 6, 3, 6)
(2, 6), (6, 6, 3, 6)
(2, 7), (6, 6, 3, 5)
(2, 8), (6, 3, 3, 5)
(2, 9), (6, 3, 3, 4)
(2, a), (6, 3, 3, 4)
(2, b), (6, 3, 3, 4)
(2, c), (6, 3, 3, 4)
(2, d), (6, 3, 3, 4)
(2, e), (6, 3, 3, 4)
(2, f), (6, 3, 3, 4)
(2, 10), (6, 3, 3, 4)
(2, 11), (6, 3, 3, 4)
(2, 12), (6, 3, 3, 4)
(2, 13), (6, 3, 3, 4)
(2, 14), (6, 3, 3, 4)
(2, 15), (6, 3, 3, 4)
(2, 16), (6, 3, 3, 4)
(2, 17), (6, 3, 3, 4)
(2, 18), (6, 3, 3, 4)
(2, 19), (6, 3, 3, 4)
(2, 1a), (6, 3, 3, 4)
(2, 1b), (6, 3, 3, 4)
(2, 1c), (6, 3, 3, 4)
(2, 1d), (6, 3, 3, 5)
(2, 1e), (6, 6, 3, 5)
(2, 1f), (6, 6, 3, 6)
(2, 20), (6, 6, 3, 6)
(2, 21), (6, 6, 3, 6)
(2, 22), (6, 6, 6, 6)
(2, 23), (6, 6, 6, 6)
(2, 24), (6, 6, 6, 6)
(2, 25), (6, 6, 6, 6)
(2, 26), (6, 6, 6, 6)
(2, 27), (6, 6, 3, 5)
(2, 28), (6, 6, 6, 5)
(2, 29), (6, 6, 6, 5)
(2, 2a), (6, 6, 6, 5)
(2, 2b), (6, 6, 6, 5)
(2, 2c), (6, 6, 6, 6)
(2, 2d), (6, 6, 6, 6)
(2, 2e), (6, 6, 6, 6)
(2, 2f), (6, 6, 6, 6)
(2, 30), (9, 6, 6, 6)
(2, 31), (9, 6, 6, 6)
(2, 32), (9, 6, 6, 6)
(2, 33), (9, 6, 6, 6)
(2, 34), (9, 6, 6, 6)
(2, 35), (9, 6, 6, 6)
(2, 36), (9, 6, 6, 6)
(2, 37), (9, 6, 6, 6)
(2, 38), (9, 6, 6, 6)
(2, 39), (9, 6, 6, 7)
(2, 3a), (9, 6, 6, 7)
(2, 3b), (9, 6, 6, 7)
(2, 3c), (9, 6, 6, 8)
(2, 3d), (9, 9, 6, 8)
(2, 3e), (9, 9, 6, 9)
(2, 3f), (9, 9, 6, 9)
(2, 40), (c, 9, 6, a)
(2, 41), (c, 9, 6, a)
(2, 42), (c, 9, 9, a)
(2, 43), (9, 9, 6, a)
(2, 44), (9, 9, 6, 9)
(2, 45), (9, 9, 6, 9)
(2, 46), (9, 9, 6, 8)
(2, 47), (9, 9, 6, 8)
(2, 48), (9, 6, 6, 7)
(2, 49), (9, 6, 6, 7)
(2, 4a), (6, 6, 6, 6)
(2, 4b), (6, 6, 6, 6)
(2, 4c), (6, 6, 6, 6)
(2, 4d), (6, 6, 6, 6)
(2, 4e), (6, 6, 6, 6)
(2, 4f), (6, 6, 6, 6)
(2, 50), (6, 6, 6, 6)
(2, 51), (6, 6, 6, 6)
(2, 52), (6, 6, 6, 6)
(2, 53), (6, 6, 6, 6)
(3, 0), (c, 9, 6, 9)
(3, 1), (19, 16, c, 15)
(3, 2), (1c, 16, c, 16)
(3, 3), (1c, 19, c, 16)
(3, 4), (1c, 16, c, 16)
(3, 5), (1c, 16, c, 15)
(3, 6), (19, 16, c, 15)
(3, 7), (19, 13, 9, 12)
(3, 8), (16, c, 9, f)
(3, 9), (13, 9, 9, d)
(3, a), (13, 9, 6, c)
(3, b), (13, 9, 6, b)
(3, c), (f, 9, 6, b)
(3, d), (f, 6, 6, b)
(3, e), (f, 6, 6, a)
(3, f), (f, 6, 6, a)
(3, 10), (f, 6, 6, a)
(3, 11), (f, 6, 6, a)
(3, 12), (f, 6, 6, a)
(3, 13), (f, 6, 6, a)
(3, 14), (f, 6, 6, a)
(3, 15), (f, 6, 6, a)
(3, 16), (f, 6, 6, a)
(3, 17), (f, 6, 6, a)
(3, 18), (f, 6, 6, a)
(3, 19), (f, 6, 6, a)
(3, 1a), (f, 6, 6, a)
(3, 1b), (f, 9, 6, b)
(3, 1c), (13, 9, 9, c)
(3, 1d), (13, c, 9, e)
(3, 1e), (16, f, 9, 11)
(3, 1f), (19, 16, c, 15)
(3, 20), (1c, 19, c, 16)
(3, 21), (1c, 19, c, 17)
(3, 22), (1c, 19, c, 18)
(3, 23), (1c, 19, c, 18)
(3, 24), (1c, 19, c, 17)
(3, 25), (19, 16, c, 15)
(3, 26), (16, f, 9, 11)
(3, 27), (16, c, 9, e)
(3, 28), (16, 9, 9, e)
(3, 29), (16, 9, 9, e)
(3, 2a), (16, 9, 9, e)
(3, 2b), (16, 9, 9, e)
(3, 2c), (16, 9, 9, e)
(3, 2d), (16, 9, 9, e)
(3, 2e), (16, 9, 9, f)
(3, 2f), (19, c, 9, f)
(3, 30), (19, c, c, 10)
(3, 31), (19, c, c, 11)
(3, 32), (1c, c, c, 11)
(3, 33), (1c, c, c, 12)
(3, 34), (1c, c, c, 12)
(3, 35), (1c, c, c, 12)
(3, 36), (1c, c, c, 12)
(3, 37), (1c, c, c, 13)
(3, 38), (1c, c, c, 13)
(3, 39), (1f, f, c, 13)
(3, 3a), (1f, f, f, 14)
(3, 3b), (23, 13, f, 17)
(3, 3c), (26, 19, 13, 1c)
(3, 3d), (29, 1c, 13, 1f)
(3, 3e), (2f, 23, 16, 22)
(3, 3f), (2f, 23, 16, 23)
(3, 40), (33, 29, 16, 28)
(3, 41), (33, 29, 16, 28)
(3, 42), (3c, 33, 19, 2f)
(3, 43), (36, 2f, 19, 2c)
(3, 44), (3c, 33, 19, 30)
(3, 45), (3c, 36, 1c, 31)
(3, 46), (3c, 36, 1c, 31)
(3, 47), (3c, 36, 1c, 31)
(3, 48), (3c, 33, 1c, 30)
(3, 49), (36, 2f, 19, 2c)
(3, 4a), (2f, 2c, 19, 29)
(3, 4b), (2c, 26, 16, 25)
(3, 4c), (1c, 19, 13, 1a)
(3, 4d), (f, c, c, e)
(3, 4e), (9, 9, 9, 9)
(3, 4f), (9, 6, 6, 7)
(3, 50), (6, 6, 6, 6)
(3, 51), (6, 6, 6, 6)
(3, 52), (6, 6, 6, 6)
(3, 53), (6, 6, 6, 6)
(4, 0), (33, 29, 16, 26)
(4, 1), (72, 52, 2f, 50)
(4, 2), (75, 56, 2f, 52)
(4, 3), (7c, 5c, 33, 56)
(4, 4), (7c, 5c, 33, 57)
(4, 5), (7c, 5c, 33, 58)
(4, 6), (79, 59, 2f, 55)
(4, 7), (6f, 49, 2c, 4b)
(4, 8), (5f, 39, 26, 3e)
(4, 9), (56, 2c, 23, 35)
(4, a), (52, 26, 1f, 30)
(4, b), (4f, 23, 1f, 2e)
(4, c), (4f, 1f, 1f, 2c)
(4, d), (4f, 1f, 1c, 2c)
(4, e), (4f, 1f, 1c, 2c)
(4, f), (4f, 1f, 1f, 2c)
(4, 10), (4f, 1f, 1c, 2c)
(4, 11), (4f, 1f, 1f, 2c)
(4, 12), (4f, 1f, 1c, 2c)
(4, 13), (4f, 1f, 1f, 2d)
(4, 14), (52, 1f, 1f, 2d)
(4, 15), (52, 1f, 1f, 2e)
(4, 16), (56, 1f, 1f, 2e)
(4, 17), (56, 1f, 1f, 2f)
(4, 18), (56, 1f, 1f, 2f)
(4, 19), (56, 23, 1f, 2f)
(4, 1a), (56, 23, 23, 30)
(4, 1b), (59, 23, 23, 31)
(4, 1c), (5c, 26, 23, 34)
(4, 1d), (69, 33, 29, 3e)
(4, 1e), (89, 52, 33, 56)
(4, 1f), (a2, 72, 3f, 6e)
(4, 20), (ac, 7f, 42, 77)
(4, 21), (b2, 85, 46, 7b)
(4, 22), (b5, 85, 46, 7d)
(4, 23), (b8, 89, 46, 7e)
(4, 24), (b2, 7f, 42, 79)
(4, 25), (95, 5c, 36, 60)
(4, 26), (79, 39, 29, 46)
(4, 27), (6c, 29, 26, 3b)
(4, 28), (6c, 26, 26, 39)
(4, 29), (69, 26, 23, 38)
(4, 2a), (69, 26, 23, 38)
(4, 2b), (6c, 26, 26, 39)
(4, 2c), (6c, 26, 23, 39)
(4, 2d), (6c, 26, 23, 39)
(4, 2e), (6f, 26, 26, 3a)
(4, 2f), (6f, 26, 26, 3b)
(4, 30), (72, 29, 26, 3c)
(4, 31), (75, 29, 26, 3d)
(4, 32), (79, 29, 29, 3f)
(4, 33), (7c, 2c, 29, 42)
(4, 34), (82, 2c, 2c, 44)
(4, 35), (85, 2c, 2c, 46)
(4, 36), (89, 2f, 2f, 48)
(4, 37), (8f, 33, 2f, 4b)
(4, 38), (92, 36, 33, 4f)
(4, 39), (99, 39, 36, 53)
(4, 3a), (a5, 46, 39, 5e)
(4, 3b), (bf, 5c, 42, 71)
(4, 3c), (e5, 89, 52, 91)
(4, 3d), (ff, ae, 5d, b4)
(4, 3e), (ff, bc, 61, ca)
(4, 3f), (ff, bf, 5f, cd)
(4, 40), (ff, c2, 5f, cf)
(4, 41), (ff, c0, 61, d0)
(4, 42), (ff, be, 60, d2)
(4, 43), (ff, bb, 60, d7)
(4, 44), (ff, bb, 61, df)
(4, 45), (ff, b5, 5f, e0)
(4, 46), (ff, af, 61, d8)
(4, 47), (ff, a9, 63, c0)
(4, 48), (a2, 69, 42, 6d)
(4, 49), (46, 36, 29, 36)
(4, 4a), (f, c, c, d)
(4, 4b), (9, 6, 6, 7)
(4, 4c), (6, 6, 6, 6)
(4, 4d), (6, 6, 6, 6)
(4, 4e), (6, 6, 6, 6)
(4, 4f), (6, 6, 6, 6)
(4, 50), (6, 6, 6, 6)
(4, 51), (6, 6, 6, 6)
(4, 52), (6, 6, 6, 6)
(4, 53), (6, 6, 6, 6)
(5, 0), (af, 7c, 3f, 74)
(5, 1), (d2, 8f, 4c, 88)
(5, 2), (d8, 95, 4c, 8d)
(5, 3), (e5, a2, 52, 98)
(5, 4), (eb, a8, 56, 9c)
(5, 5), (eb, a8, 56, 9e)
(5, 6), (e8, a5, 56, 9a)
(5, 7), (d8, 92, 4c, 8d)
(5, 8), (c5, 7c, 46, 7d)
(5, 9), (af, 62, 3c, 6b)
(5, a), (9c, 4c, 36, 5b)
(5, b), (92, 3c, 2f, 4f)
(5, c), (8f, 33, 2c, 4a)
(5, d), (8c, 2f, 2c, 48)
(5, e), (8c, 2c, 2c, 47)
(5, f), (8c, 2c, 2c, 46)
(5, 10), (8c, 2c, 2c, 46)
(5, 11), (8c, 2c, 2c, 47)
(5, 12), (8f, 2c, 2c, 48)
(5, 13), (8f, 2c, 2c, 48)
(5, 14), (92, 2f, 2f, 4a)
(5, 15), (95, 2f, 2f, 4c)
(5, 16), (99, 2f, 2f, 4d)
(5, 17), (99, 33, 2f, 4e)
(5, 18), (9c, 33, 2f, 4e)
(5, 19), (9c, 33, 33, 4f)
(5, 1a), (9c, 33, 33, 4f)
(5, 1b), (9f, 36, 33, 51)
(5, 1c), (a8, 3c, 36, 57)
(5, 1d), (c8, 5c, 42, 70)
(5, 1e), (fb, 92, 56, 98)
(5, 1f), (ff, b1, 5a, c8)
(5, 20), (ff, b9, 5c, d8)
(5, 21), (ff, bb, 5c, e0)
(5, 22), (ff, bb, 5b, e3)
(5, 23), (ff, ba, 5d, df)
(5, 24), (ff, af, 5a, c8)
(5, 25), (ef, 8c, 52, 93)
(5, 26), (cc, 5f, 42, 73)
(5, 27), (b8, 46, 3c, 62)
(5, 28), (b2, 3c, 39, 5b)
(5, 29), (af, 39, 39, 5a)
(5, 2a), (af, 39, 39, 59)
(5, 2b), (af, 39, 39, 59)
(5, 2c), (af, 39, 39, 59)
(5, 2d), (af, 39, 39, 59)
(5, 2e), (af, 39, 39, 59)
(5, 2f), (b2, 3c, 39, 5a)
(5, 30), (b2, 3c, 39, 5b)
(5, 31), (b5, 3c, 39, 5c)
(5, 32), (b8, 3c, 3c, 5e)
(5, 33), (bc, 3f, 3c, 60)
(5, 34), (c2, 3f, 3f, 62)
(5, 35), (c5, 42, 3f, 65)
(5, 36), (cc, 46, 42, 69)
(5, 37), (d2, 4c, 46, 6e)
(5, 38), (e2, 59, 4c, 79)
(5, 39), (fb, 72, 56, 8f)
(5, 3a), (ff, 8a, 59, b3)
(5, 3b), (ff, a2, 5c, e0)
(5, 3c), (ff, b5, 5d, 9)
(5, 3d), (ff, bd, 5c, 1c)
(5, 3e), (ff, bf, 5d, 22)
(5, 3f), (ff, c2, 5d, 25)
(5, 40), (ff, c2, 5d, 24)
(5, 41), (ff, c4, 5e, 29)
(5, 42), (ff, c4, 5e, 28)
(5, 43), (ff, c4, 5d, 26)
(5, 44), (ff, c1, 5d, 22)
(5, 45), (ff, be, 5d, 1b)
(5, 46), (ff, bb, 5e, 14)
(5, 47), (ff, b4, 5e, b)
(5, 48), (ff, a9, 5e, f3)
(5, 49), (ff, 92, 5b, cd)
(5, 4a), (ff, 7e, 5c, a9)
(5, 4b), (c8, 5f, 4c, 76)
(5, 4c), (6c, 3c, 33, 46)
(5, 4d), (26, 1c, 19, 1e)
(5, 4e), (9, 6, 6, 7)
(5, 4f), (6, 6, 6, 6)
(5, 50), (6, 6, 6, 6)
(5, 51), (6, 6, 6, 6)
(5, 52), (6, 6, 6, 6)
(5, 53), (6, 6, 6, 6)
(6, 0), (c8, 7f, 46, 7d)
(6, 1), (c8, 79, 46, 7a)
(6, 2), (d8, 89, 4c, 87)
(6, 3), (f2, a2, 56, 9a)
(6, 4), (ff, b0, 5b, a8)
(6, 5), (ff, b5, 5c, ae)
(6, 6), (ff, b7, 5a, b2)
(6, 7), (ff, ba, 5d, b5)
(6, 8), (ff, b7, 5d, b4)
(6, 9), (ff, b5, 5c, af)
(6, a), (fb, ac, 59, a5)
(6, b), (e5, 92, 4f, 92)
(6, c), (c8, 72, 46, 7a)
(6, d), (b2, 56, 3c, 67)
(6, e), (a8, 46, 36, 5d)
(6, f), (9f, 3f, 33, 55)
(6, 10), (9c, 36, 33, 50)
(6, 11), (99, 33, 2f, 4e)
(6, 12), (99, 33, 2f, 4d)
(6, 13), (99, 33, 2f, 4e)
(6, 14), (9c, 33, 2f, 4e)
(6, 15), (9f, 33, 33, 4f)
(6, 16), (9f, 33, 33, 50)
(6, 17), (a2, 33, 33, 51)
(6, 18), (a2, 36, 33, 52)
(6, 19), (a5, 36, 33, 53)
(6, 1a), (a5, 36, 33, 53)
(6, 1b), (a5, 36, 33, 53)
(6, 1c), (a5, 36, 36, 55)
(6, 1d), (ac, 39, 36, 57)
(6, 1e), (b2, 42, 39, 5e)
(6, 1f), (d2, 5f, 46, 74)
(6, 20), (ff, 9e, 57, ab)
(6, 21), (ff, b6, 5c, d7)
(6, 22), (ff, bc, 5c, e7)
(6, 23), (ff, bf, 5d, eb)
(6, 24), (ff, bf, 5d, ea)
(6, 25), (ff, bb, 5b, e2)
(6, 26), (ff, ad, 59, bd)
(6, 27), (d8, 6f, 49, 7f)
(6, 28), (bc, 49, 3c, 65)
(6, 29), (b8, 3f, 3c, 5f)
(6, 2a), (b5, 3c, 39, 5c)
(6, 2b), (b2, 3c, 39, 5b)
(6, 2c), (b2, 3c, 39, 5a)
(6, 2d), (b2, 3c, 39, 5b)
(6, 2e), (b2, 3c, 39, 5b)
(6, 2f), (b2, 3c, 39, 5b)
(6, 30), (b5, 3c, 39, 5c)
(6, 31), (b5, 3c, 3c, 5d)
(6, 32), (b8, 3c, 3c, 5e)
(6, 33), (bc, 3f, 3c, 60)
(6, 34), (bf, 3f, 3c, 61)
(6, 35), (c2, 42, 3f, 64)
(6, 36), (cc, 46, 42, 69)
(6, 37), (d5, 4f, 46, 71)
(6, 38), (e8, 5f, 4c, 80)
(6, 39), (ff, 7a, 56, 98)
(6, 3a), (ff, 91, 59, c2)
(6, 3b), (ff, a9, 5c, f5)
(6, 3c), (ff, b7, 5c, 13)
(6, 3d), (ff, bf, 5d, 28)
(6, 3e), (ff, c4, 5e, 32)
(6, 3f), (ff, c6, 5f, 33)
(6, 40), (ff, c5, 5e, 2f)
(6, 41), (ff, c2, 5e, 26)
(6, 42), (ff, bd, 5e, 16)
(6, 43), (ff, b1, 5b, 3)
(6, 44), (ff, ad, 5d, e1)
(6, 45), (ff, 98, 5c, bf)
(6, 46), (ff, 83, 5c, a9)
(6, 47), (ff, 6f, 5a, 9a)
(6, 48), (ff, 63, 5a, 91)
(6, 49), (e2, 59, 52, 7b)
(6, 4a), (6c, 36, 33, 44)
(6, 4b), (36, 26, 23, 28)
(6, 4c), (f, c, c, d)
(6, 4d), (6, 6, 6, 6)
(6, 4e), (6, 6, 6, 6)
(6, 4f), (6, 6, 6, 6)
(6, 50), (6, 6, 6, 6)
(6, 51), (6, 6, 6, 6)
(6, 52), (6, 6, 6, 6)
(6, 53), (6, 6, 6, 6)
(7, 0), (df, 8c, 4c, 8a)
(7, 1), (bc, 66, 3f, 6e)
(7, 2), (cc, 75, 46, 7a)
(7, 3), (ef, 9c, 52, 97)
(7, 4), (ff, b0, 5b, a7)
(7, 5), (ff, b3, 5b, ae)
(7, 6), (ff, b4, 5a, b2)
(7, 7), (ff, b8, 5a, b8)
(7, 8), (ff, b8, 5a, b8)
(7, 9), (ff, b7, 5b, b6)
(7, a), (ff, b2, 5c, ae)
(7, b), (f2, 9f, 56, 9c)
(7, c), (d5, 7f, 49, 86)
(7, d), (c5, 66, 3f, 76)
(7, e), (b2, 56, 3c, 66)
(7, f), (a2, 42, 36, 59)
(7, 10), (9c, 39, 33, 52)
(7, 11), (99, 36, 2f, 4f)
(7, 12), (99, 33, 2f, 4e)
(7, 13), (99, 33, 2f, 4e)
(7, 14), (9c, 33, 2f, 4f)
(7, 15), (9c, 33, 33, 4f)
(7, 16), (9f, 33, 33, 50)
(7, 17), (9f, 33, 33, 50)
(7, 18), (9f, 33, 33, 51)
(7, 19), (a2, 36, 33, 51)
(7, 1a), (a2, 36, 33, 52)
(7, 1b), (a2, 36, 33, 53)
(7, 1c), (a8, 39, 36, 56)
(7, 1d), (b2, 46, 39, 5f)
(7, 1e), (d8, 6c, 49, 7b)
(7, 1f), (ff, a2, 59, af)
(7, 20), (ff, b7, 5b, d3)
(7, 21), (ff, bc, 5d, de)
(7, 22), (ff, bf, 5d, e0)
(7, 23), (ff, ba, 5d, d7)
(7, 24), (ff, b2, 5a, c2)
(7, 25), (e5, 85, 4f, 8c)
(7, 26), (bc, 4f, 3f, 68)
(7, 27), (b2, 3f, 39, 5d)
(7, 28), (af, 3c, 39, 5b)
(7, 29), (af, 39, 39, 59)
(7, 2a), (af, 39, 36, 58)
(7, 2b), (af, 39, 39, 58)
(7, 2c), (af, 39, 39, 59)
(7, 2d), (af, 3c, 39, 5a)
(7, 2e), (b2, 3c, 39, 5a)
(7, 2f), (b2, 3c, 39, 5c)
(7, 30), (b8, 3c, 3c, 5e)
(7, 31), (bc, 3f, 3c, 60)
(7, 32), (bf, 42, 3c, 62)
(7, 33), (c5, 46, 3f, 66)
(7, 34), (cf, 4f, 42, 6e)
(7, 35), (e5, 62, 4c, 80)
(7, 36), (ff, 82, 55, 9c)
(7, 37), (ff, 96, 59, c4)
(7, 38), (ff, ac, 5b, f1)
(7, 39), (ff, b9, 5c, 15)
(7, 3a), (ff, c0, 5e, 26)
(7, 3b), (ff, c3, 5e, 2d)
(7, 3c), (ff, c5, 5e, 2f)
(7, 3d), (ff, c4, 5f, 2a)
(7, 3e), (ff, c0, 5d, 1b)
(7, 3f), (ff, b9, 5e, 2)
(7, 40), (ff, ac, 5e, df)
(7, 41), (ff, 96, 5a, b6)
(7, 42), (ff, 7f, 5a, 9e)
(7, 43), (f8, 6f, 59, 8b)
(7, 44), (f5, 62, 56, 86)
(7, 45), (fb, 5f, 59, 86)
(7, 46), (ff, 5e, 58, 88)
(7, 47), (fb, 5c, 56, 84)
(7, 48), (af, 46, 42, 61)
(7, 49), (49, 2c, 29, 32)
(7, 4a), (26, 1c, 19, 1e)
(7, 4b), (9, 6, 6, 7)
(7, 4c), (6, 6, 6, 6)
(7, 4d), (6, 6, 6, 6)
(7, 4e), (6, 6, 6, 6)
(7, 4f), (6, 6, 6, 6)
(7, 50), (6, 6, 6, 6)
(7, 51), (6, 6, 6, 6)
(7, 52), (6, 6, 6, 6)
(7, 53), (6, 6, 6, 6)
(8, 0), (ac, 52, 39, 62)
(8, 1), (9c, 42, 36, 55)
(8, 2), (a2, 49, 36, 5a)
(8, 3), (bc, 62, 3f, 6d)
